update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5971,19531520,1513.9442183739638,296,0.677764322112004,0.26201144847858643,0.0,0.9743359088897705,3,0.8999999999999999,1.867204761505127,0.06924418757359187,-0.0010270846270335218,0.0028142828416700167,0.033117615,0.677764322112004,0.26201144847858643,0.0,0.9743359088897705
5972,19535360,1462.2074527868513,299,0.719928381840388,0.2611932317112633,0.0,0.9817187786102295,6,0.8999999999999999,1.8529974381128946,0.08375846495230993,-0.002472831588238478,0.003392182243987918,0.036122147,0.719928381840388,0.2611932317112633,0.0,0.9817187786102295
5973,19539200,1475.1129873027353,301,0.6867421865463257,0.2934975243311054,0.0,0.9817187786102295,8,0.8999999999999999,1.8495149691899617,0.08378921846548716,0.00041492827003821733,0.003339790094954272,0.035786036,0.6867421865463257,0.2934975243311054,0.0,0.9817187786102295
5974,19543040,1502.6092408151567,304,0.6832096348206202,0.3146050824046504,0.0,0.9817187786102295,4,0.8999999999999999,1.8537488063176473,0.08836540480454763,0.0016628816879043977,0.0033251944230869414,0.040417098,0.6832096348206202,0.3146050824046504,0.0,0.9817187786102295
5975,19546880,1517.5078621285381,306,0.7067994783322017,0.3233197787271061,0.0,0.9817187786102295,7,0.8999999999999999,1.8411657571792603,0.09471479554971059,-0.0060983942821621895,0.004895530796299378,0.037498996,0.7067994783322017,0.3233197787271061,0.0,0.9817187786102295
5976,19550720,1524.106147580115,309,0.7469062497218449,0.29909982425527687,0.0,0.9852343797683716,7,0.8999999999999999,1.8349144061406453,0.10355000148216884,-0.006192747390984247,0.005007539285967747,0.045654397,0.7469062497218449,0.29909982425527687,0.0,0.9852343797683716
5977,19554560,1518.4125973134887,311,0.7965221365292867,0.2217453571553324,0.0,0.9852343797683716,11,0.8999999999999999,1.822290317217509,0.13975850790739058,-0.014862174975375335,0.008744810397426287,0.06498369,0.7965221365292867,0.2217453571553324,0.0,0.9852343797683716
5978,19558400,1449.034519335227,314,0.8054570307334264,0.18128110668143113,0.2691015601158142,0.9852343797683716,4,0.8999999999999999,1.8364623705546061,0.11240246295928955,0.007867764619489511,0.002582045380646984,0.03671907,0.8054570307334264,0.18128110668143113,0.2691015601158142,0.9852343797683716
5979,19562240,1522.0665164079664,317,0.819402344028155,0.15709796932352668,0.3988281190395355,0.980664074420929,10,0.8999999999999999,1.8228886524836223,0.142527170976003,-0.011386102841546139,0.007750097289681434,0.05341304,0.819402344028155,0.15709796932352668,0.3988281190395355,0.980664074420929
5980,19566080,1482.4741899105663,319,0.8077421893676122,0.18760085555695663,0.27964842319488525,0.980664074420929,5,0.8999999999999999,1.82956911722819,0.1298228288690249,-0.0009816128721771141,0.006497308022032181,0.04854232,0.8077421893676122,0.18760085555695663,0.27964842319488525,0.980664074420929
5981,19569920,1526.3925032411655,322,0.8085039069255193,0.18885978372835024,0.27964842319488525,0.980664074420929,3,0.8999999999999999,1.851456594467163,0.11060903171698253,0.01269224180529515,0.0018562800367362797,0.02774486,0.8085039069255193,0.18885978372835024,0.27964842319488525,0.980664074420929
5982,19573760,1521.619596597328,324,0.8127695302168528,0.19631076473557735,0.27964842319488525,0.9715234637260437,7,0.8999999999999999,1.8437399784723918,0.127664881447951,-0.0014685366846000155,0.006352919898927212,0.042109303,0.8127695302168528,0.19631076473557735,0.27964842319488525,0.9715234637260437
5983,19577600,1512.023085159854,327,0.7600768248240153,0.2453109905037441,0.0,0.9715234637260437,7,0.8999999999999999,1.8597570975621542,0.10494998196760813,0.015549350281556447,0.001844687309737007,0.024861788,0.7600768248240153,0.2453109905037441,0.0,0.9715234637260437
5984,19581440,1510.0828935757197,329,0.7089895844459534,0.2723913935660918,0.0,0.9715234637260437,4,0.8999999999999999,1.8698993523915608,0.0775512307882309,0.00486145318330576,0.0024110768844063084,0.031527232,0.7089895844459534,0.2723913935660918,0.0,0.9715234637260437
5985,19585280,1520.6714089788204,332,0.69400781194369,0.29756916947074363,0.0,0.966601550579071,5,0.8999999999999999,1.8649289766947428,0.0835858071843783,-0.0016913648326105128,0.003490050657031437,0.03741953,0.69400781194369,0.29756916947074363,0.0,0.966601550579071
5986,19589120,1512.1779650203873,334,0.6929531256357829,0.2966970498898147,0.0,0.966601550579071,1,0.8999999999999999,1.873199701309204,0.06783971538146337,0.007652402281140288,0.001266017579473555,0.020431213,0.6929531256357829,0.2966970498898147,0.0,0.966601550579071
5987,19592960,1519.730425015399,337,0.701953125,0.28527038487294504,0.0,0.9567577838897705,4,0.8999999999999999,1.855307976404826,0.07971799870332082,-0.0007708468319227298,0.0031566693253504735,0.03264756,0.701953125,0.28527038487294504,0.0,0.9567577838897705
5988,19596800,1514.995891313967,340,0.7237382819255193,0.2763620605595359,0.0,0.9567577838897705,6,0.8999999999999999,1.8739510933558146,0.07452181826035181,-0.0032417361973784862,0.004702601651661098,0.03635792,0.7237382819255193,0.2763620605595359,0.0,0.9567577838897705
5989,19600640,1516.7651664722775,342,0.7069218784570694,0.2712045803011901,0.0,0.9567577838897705,2,0.8999999999999999,1.8801668564478555,0.05703794658184051,0.004724399473828574,0.0016497706664570918,0.023652572,0.7069218784570694,0.2712045803011901,0.0,0.9567577838897705
5990,19604480,1479.6443810429894,345,0.7043320347865423,0.26916976783533725,0.0,0.9493749737739563,1,0.8999999999999999,1.8840712626775107,0.049761164685090384,0.0056781406591956815,0.000948481063824147,0.019426636,0.7043320347865423,0.26916976783533725,0.0,0.9493749737739563
5991,19608320,1530.3641146990567,347,0.6938085973262786,0.2725779115766457,0.0,0.9493749737739563,2,0.8999999999999999,1.8831471045811972,0.05278977379202843,0.0035506957986702523,0.0017104529154797394,0.023882145,0.6938085973262786,0.2725779115766457,0.0,0.9493749737739563
5992,19612160,1484.8767850579025,350,0.6752695322036744,0.26969276297446904,0.0,0.9493749737739563,3,0.8999999999999999,1.8717995007832846,0.06408101369937261,0.00296421826351434,0.002212455849318455,0.03230109,0.6752695322036744,0.26969276297446904,0.0,0.9493749737739563
5993,19616000,1526.0057867622272,352,0.6938320328791936,0.2612931509825048,0.0,0.9493749737739563,3,0.8999999999999999,1.885263172785441,0.05438452214002609,0.0066254355090980726,0.001123392213291178,0.021027485,0.6938320328791936,0.2612931509825048,0.0,0.9493749737739563
5994,19619840,1376.6963344403687,355,0.6952851583560308,0.2613963835883972,0.0,0.9493749737739563,1,0.8999999999999999,1.8900450150171915,0.044450918088356654,0.004901305756842097,0.0009430630365386605,0.019168139,0.6952851583560308,0.2613963835883972,0.0,0.9493749737739563
5995,19623680,1395.1175740633878,358,0.6843515634536743,0.26494677326357663,0.0,0.9493749737739563,3,0.8999999999999999,1.8900664091110229,0.05065379465619723,-0.002383482316508889,0.0027915975544601677,0.033664808,0.6843515634536743,0.26494677326357663,0.0,0.9493749737739563
5996,19627520,1317.973034710795,361,0.6393463542064031,0.2901564145080149,0.0,0.9493749737739563,3,0.8999999999999999,1.8967923084894815,0.05067644367615382,0.004910552030196413,0.0009839261164112636,0.019411629,0.6393463542064031,0.2901564145080149,0.0,0.9493749737739563
5997,19631360,1395.9589241511292,364,0.6317174464464188,0.29060161099591475,0.0,0.9683593511581421,5,0.8999999999999999,1.8837772130966186,0.05755952795346578,-0.0013493226938104878,0.0029543104969585936,0.032241214,0.6317174464464188,0.29060161099591475,0.0,0.9683593511581421
5998,19635200,1441.2716737142796,366,0.6172799468040466,0.2906174599515485,0.0,0.9683593511581421,1,0.8999999999999999,1.8843369404474895,0.05453611512978872,0.006854623618225256,0.0005919232731685043,0.016210994,0.6172799468040466,0.2906174599515485,0.0,0.9683593511581421
5999,19639040,1478.2683928965112,369,0.5363815089066823,0.33463822740347643,0.0,0.9683593511581421,3,0.8999999999999999,1.9000486214955647,0.031130229060848554,0.006963418486217658,0.0004544817241063962,0.013228833,0.5363815089066823,0.33463822740347643,0.0,0.9683593511581421
6000,19642880,1503.9798151182113,371,0.5300416668256124,0.32872530545395945,0.0,0.9683593511581421,2,0.8999999999999999,1.8946831623713176,0.03430688654383023,-0.0010446945632187029,0.002258440693064282,0.024895126,0.5300416668256124,0.32872530545395945,0.0,0.9683593511581421
6001,19646720,1473.4541898975233,374,0.5014544268449147,0.33620089845699486,0.0,0.9683593511581421,1,0.8999999999999999,1.906290062268575,0.02750741715232531,0.004862451801697413,0.00022831257665529848,0.010055539,0.5014544268449147,0.33620089845699486,0.0,0.9683593511581421
6002,19650560,1288.1187983880488,377,0.4535143216451009,0.3514073422668366,0.0,0.9683593511581421,3,0.8999999999999999,1.909719451268514,0.024893850336472192,0.0011868498724652455,0.001027304793630416,0.017878618,0.4535143216451009,0.3514073422668366,0.0,0.9683593511581421
6003,19654400,1402.7524562126698,380,0.4479192684094111,0.37035925454288376,0.0,0.9683593511581421,4,0.8999999999999999,1.9006099541982016,0.032906872158249216,-0.004754457236413145,0.0018234483412622163,0.0264722,0.4479192684094111,0.37035925454288376,0.0,0.9683593511581421
6004,19658240,1540.968067789047,382,0.48085937201976775,0.35741983984574976,0.0,0.9683593511581421,5,0.8999999999999999,1.882810386021932,0.05870026151339213,-0.00642328267567791,0.004037494282238185,0.034179926,0.48085937201976775,0.35741983984574976,0.0,0.9683593511581421
6005,19662080,1517.5985159198651,385,0.47692187428474425,0.3605068525603007,0.0,0.9683593511581421,3,0.8999999999999999,1.8932517210642497,0.042192928741375604,0.002859783257978658,0.001644049728444467,0.021049436,0.47692187428474425,0.3605068525603007,0.0,0.9683593511581421
6006,19665920,1539.3196100561331,387,0.47692187428474425,0.3605068525603007,0.0,0.9683593511581421,0,0.8999999999999999,1.8950562715530395,0.03648847490549088,0.005038109918435414,0.000411182502284646,0.015145272,0.47692187428474425,0.3605068525603007,0.0,0.9683593511581421
6007,19669760,1529.250202382406,390,0.5132317701975505,0.36413305271236185,0.0,0.9363672137260437,6,0.8999999999999999,1.8735755840937296,0.05874542146921158,-0.010582480082909266,0.004342009034007788,0.03317639,0.5132317701975505,0.36413305271236185,0.0,0.9363672137260437
6008,19673600,1524.5895974702578,392,0.5714023421208064,0.3520567908561078,0.0,0.9820703268051147,9,0.8999999999999999,1.8679423332214355,0.06981427570184072,-0.004203018720727414,0.004858955942715208,0.039350457,0.5714023421208064,0.3520567908561078,0.0,0.9820703268051147
6009,19677440,1507.3369424530522,395,0.6181236962477367,0.32752859485522373,0.0,0.9820703268051147,4,0.8999999999999999,1.8885432084401448,0.06074155221382777,0.0010906682582572103,0.0023844752887574334,0.027419643,0.6181236962477367,0.32752859485522373,0.0,0.9820703268051147
6010,19681280,1508.4414699180413,397,0.6369322915871938,0.3348611418709205,0.0,0.9820703268051147,5,0.8999999999999999,1.8794349829355876,0.07036703675985337,-0.006410725777580713,0.0048718934413045645,0.043954726,0.6369322915871938,0.3348611418709205,0.0,0.9820703268051147
6011,19685120,1527.470819098564,400,0.6472096351285775,0.35044677073372993,0.0,0.9820703268051147,5,0.8999999999999999,1.8808068911234537,0.06980403736233712,0.0007349735436340173,0.004780519280272225,0.037372462,0.6472096351285775,0.35044677073372993,0.0,0.9820703268051147
6012,19688960,1511.4831703132263,402,0.5963098960618178,0.36618954641930496,0.0,0.9820703268051147,4,0.8999999999999999,1.8930187225341797,0.056837759415308636,0.004067530411217982,0.0014901693755139907,0.021393826,0.5963098960618178,0.36618954641930496,0.0,0.9820703268051147
6013,19692800,1500.1165510370897,405,0.5963098960618178,0.36618954641930496,0.0,0.9820703268051147,0,0.8999999999999999,1.8934000412623087,0.047824627409378685,0.005378558191781243,0.0005073200610543912,0.019024752,0.5963098960618178,0.36618954641930496,0.0,0.9820703268051147
6014,19696640,1508.723931838741,408,0.6073020823299885,0.35901371636386575,0.0,0.9820703268051147,4,0.8999999999999999,1.8916188557942708,0.049798776706059776,-0.0011697841536564132,0.002445508159386615,0.02701478,0.6073020823299885,0.35901371636386575,0.0,0.9820703268051147
6015,19700480,1484.5886755888764,410,0.6641835915545623,0.3239161208755777,0.0,0.9767968654632568,3,0.8999999999999999,1.8877186934153238,0.051036641001701355,-0.003195833022861431,0.0024939541122876107,0.026218157,0.6641835915545623,0.3239161208755777,0.0,0.9767968654632568
6016,19704320,1523.2411470465565,413,0.6752747384210428,0.3027376473283335,0.0,0.9767968654632568,3,0.8999999999999999,1.8898187160491944,0.054043307652076086,-0.00013123651733621956,0.002511142725901057,0.025211122,0.6752747384210428,0.3027376473283335,0.0,0.9767968654632568
6017,19708160,1377.5028822476127,415,0.6411861963570118,0.34225297849925845,0.0,0.9767968654632568,3,0.8999999999999999,1.891952379544576,0.05386015449961026,-0.0022599537624046206,0.002431037098479768,0.027120229,0.6411861963570118,0.34225297849925845,0.0,0.9767968654632568
6018,19712000,1495.5231099949199,418,0.6482109345495701,0.30675888239401844,0.0,0.9767968654632568,6,0.8999999999999999,1.8872862021128336,0.0598758173485597,-0.0011474248487502337,0.0030062522118290266,0.028728941,0.6482109345495701,0.30675888239401844,0.0,0.9767968654632568
6019,19715840,1512.0723423163515,421,0.6165481746196747,0.3326459797675948,0.0,0.9767968654632568,4,0.8999999999999999,1.8959073384602865,0.048688870916763945,0.0029933912757163245,0.0012821695194967712,0.01847501,0.6165481746196747,0.3326459797675948,0.0,0.9767968654632568
6020,19719680,1506.8212320341336,423,0.577641923725605,0.3177148822953139,0.0,0.9585156440734863,6,0.8999999999999999,1.8842621564865112,0.06098531087239583,-0.0027743174054194243,0.003496174809212486,0.03192275,0.577641923725605,0.3177148822953139,0.0,0.9585156440734863
6021,19723520,1519.9462691068786,426,0.5710859343409538,0.33377006308436635,0.0,0.9585156440734863,3,0.8999999999999999,1.8979188760121664,0.047356689472993214,0.004907639200488726,0.00098163911801142,0.015547842,0.5710859343409538,0.33377006308436635,0.0,0.9585156440734863
6022,19727360,1473.6090886175898,428,0.5790078108509381,0.33578850592998943,0.0,0.9585156440734863,3,0.8999999999999999,1.8869031429290772,0.05632806519667308,-0.0030473212517487507,0.0029753267920265597,0.030396344,0.5790078108509381,0.33578850592998943,0.0,0.9585156440734863
6023,19731200,1521.5845213395205,431,0.5470390612880389,0.32349480523910834,0.0,0.9451562762260437,3,0.8999999999999999,1.8884629408518474,0.05153171295921008,0.003547171780761952,0.002007029807039847,0.022842133,0.5470390612880389,0.32349480523910834,0.0,0.9451562762260437
6024,19735040,1475.3676971777243,433,0.5476835931340853,0.3242496794323059,0.0,0.9451562762260437,4,0.8999999999999999,1.8958857695261637,0.05002094532052676,-0.001299910296802409,0.002291708963457495,0.02571396,0.5476835931340853,0.3242496794323059,0.0,0.9451562762260437
6025,19738880,1513.1334984495343,436,0.5666263028979301,0.320229734143078,0.0,0.9451562762260437,5,0.8999999999999999,1.8882278203964233,0.05749184812108676,-0.004617520592485865,0.0036634316202253103,0.030846594,0.5666263028979301,0.320229734143078,0.0,0.9451562762260437
6026,19742720,1517.8446512514204,438,0.5823763017853101,0.3305560915573047,0.0,0.9560546875,2,0.8999999999999999,1.8932541211446126,0.057764183978239694,0.0015810539907154938,0.001897503420089682,0.021471746,0.5823763017853101,0.3305560915573047,0.0,0.9560546875
6027,19746560,1523.3754236635668,441,0.6371067717671395,0.2782363460237588,0.0,0.9560546875,5,0.8999999999999999,1.8922123829523723,0.06685678710540136,-0.0050463037545947975,0.0045956332081307965,0.029926987,0.6371067717671395,0.2782363460237588,0.0,0.9560546875
6028,19750400,1415.6585717993655,444,0.6661223982771237,0.28134716857939907,0.0,0.9560546875,3,0.8999999999999999,1.8947184880574544,0.0532160277167956,0.0023424367265154917,0.0017527192190755158,0.020734886,0.6661223982771237,0.28134716857939907,0.0,0.9560546875
6029,19754240,1426.0410929625173,446,0.7080104202032089,0.24358638719759115,0.0,0.9560546875,5,0.8999999999999999,1.8907414038976034,0.0624590369562308,-0.0020141347612176713,0.0027485767224182684,0.02998163,0.7080104202032089,0.24358638719759115,0.0,0.9560546875
6030,19758080,1513.3066635422351,449,0.6816614617904028,0.2741467639178223,0.0,0.9560546875,2,0.8999999999999999,1.9036247412363687,0.044725707918405536,0.00430509844639649,0.0011997872915041321,0.015838804,0.6816614617904028,0.2741467639178223,0.0,0.9560546875
6031,19761920,1481.143739973322,452,0.6816614617904028,0.2741467639178223,0.0,0.9560546875,0,0.8999999999999999,1.907432993253072,0.03633175368110339,0.006474907913555702,0.00016214461259854337,0.0086799385,0.6816614617904028,0.2741467639178223,0.0,0.9560546875
6032,19765760,1530.0662247629182,454,0.656542972723643,0.2904245750979594,0.0,0.9560546875,4,0.8999999999999999,1.8996059576670328,0.047118649383385974,-1.9000264971206585e-05,0.0020715204804825286,0.021864267,0.656542972723643,0.2904245750979594,0.0,0.9560546875
6033,19769600,1515.9918043341247,457,0.640945315361023,0.29620173838274744,0.0,0.9560546875,3,0.8999999999999999,1.90140167872111,0.04449723487099012,0.0013564399424164245,0.002098539126260827,0.02436499,0.640945315361023,0.29620173838274744,0.0,0.9560546875
6034,19773440,1525.2378522669292,459,0.6180520862340927,0.2801387444606018,0.0,0.9560546875,3,0.8999999999999999,1.8957499027252198,0.048084459950526556,0.003706449386663735,0.001897648989688605,0.0241987,0.6180520862340927,0.2801387444606018,0.0,0.9560546875
6035,19777280,1479.467825687257,462,0.6148763050635656,0.2789867808248297,0.0,0.9560546875,1,0.8999999999999999,1.9055259307225545,0.03258402061959108,0.00280347871594131,0.0007394239616890748,0.015511727,0.6148763050635656,0.2789867808248297,0.0,0.9560546875
6036,19781120,1486.858252551946,464,0.6246848990519841,0.26928734513245034,0.0,0.9560546875,3,0.8999999999999999,1.9001282453536987,0.038977113117774326,-0.0004482052681851201,0.0018921316814764092,0.023239953,0.6246848990519841,0.26928734513245034,0.0,0.9560546875
6037,19784960,1517.88170002914,467,0.5618619814515113,0.2985631000450098,0.0,0.8941797018051147,4,0.8999999999999999,1.9063135306040446,0.03534729306896527,0.0016597009846009314,0.0011201141052879394,0.017562117,0.5618619814515113,0.2985631000450098,0.0,0.8941797018051147
6038,19788800,1444.6224395287766,470,0.5075351571043333,0.318848445382164,0.0,0.8941797018051147,3,0.8999999999999999,1.9118125438690186,0.03288552065690358,0.003452414576895535,0.0006686510498790691,0.015389659,0.5075351571043333,0.318848445382164,0.0,0.8941797018051147
6039,19792640,1438.2100400482875,472,0.4589908873041471,0.31660783861874064,0.0,0.8941797018051147,3,0.8999999999999999,1.9091500441233318,0.03265133599440257,0.0013490443889168091,0.0011690161763302362,0.015130816,0.4589908873041471,0.31660783861874064,0.0,0.8941797018051147
6040,19796480,1499.6793545898895,475,0.45894401222467424,0.31651719653591887,0.0,0.8941797018051147,2,0.8999999999999999,1.8996672789255777,0.0467971292634805,-0.0034646163616950314,0.0022377130032206574,0.027631428,0.45894401222467424,0.31651719653591887,0.0,0.8941797018051147
6041,19800320,1316.6118595004941,2,0.03188020785649617,0.17168017339293612,0.0,0.9564062356948853,1,0.99,1.8962618827819824,0.04040887380639712,0.004196528919662038,0.0016373928675117591,0.021349873,0.03188020785649617,0.17168017339293612,0.0,0.9564062356948853
6042,19804160,1597.1139290714877,5,0.12406380176544189,0.3163566047598543,0.0,0.9564062356948853,3,0.99,1.89245601495107,0.04826905056834221,-0.004979089162467669,0.003569205431267619,0.038096257,0.12406380176544189,0.3163566047598543,0.0,0.9564062356948853
6043,19808000,1570.0405335522105,7,0.27045702934265137,0.4134298698572388,0.0,0.9564062356948853,5,0.99,1.8878780206044514,0.05918179079890251,-0.009544077282771467,0.0047589835012331605,0.03790832,0.27045702934265137,0.4134298698572388,0.0,0.9564062356948853
6044,19811840,1624.9124530606698,10,0.3617617170015971,0.4437182112068973,0.0,0.9739843606948853,3,0.99,1.9041567007700602,0.05197078585624695,-0.003370466847748806,0.003108518630809461,0.02822291,0.3617617170015971,0.4437182112068973,0.0,0.9739843606948853
6045,19815680,1607.6158185909826,12,0.3617617170015971,0.4437182112068973,0.0,0.9739843606948853,0,0.99,1.9031991799672445,0.04512319987018903,0.004524225586404403,0.0007654481159988791,0.017248549,0.3617617170015971,0.4437182112068973,0.0,0.9739843606948853
6046,19819520,1596.2324375929686,14,0.5518880208333333,0.4227233137167793,0.0,0.9739843606948853,7,0.99,1.892486031850179,0.0635914499560992,-0.008067213743925095,0.004415973167245586,0.031156186,0.5518880208333333,0.4227233137167793,0.0,0.9739843606948853
6047,19823360,1531.5263975115413,17,0.6269505222638448,0.38365466680249655,0.0,0.9739843606948853,3,0.99,1.9023172378540039,0.054349077741305034,-0.00023472099953020614,0.0022746501102422676,0.02631119,0.6269505222638448,0.38365466680249655,0.0,0.9739843606948853
6048,19827200,1560.5315338045314,19,0.6269505222638448,0.38365466680249655,0.0,0.9739843606948853,0,0.99,1.911089873313904,0.04065323794881503,0.007136430746565263,0.000252958302735351,0.011015126,0.6269505222638448,0.38365466680249655,0.0,0.9739843606948853
6049,19831040,1574.368875249115,22,0.6475807309150696,0.36560254778042617,0.0,0.9739843606948853,1,0.99,1.9118523518244426,0.036336890111366905,0.003207328380085528,0.000807110226014629,0.011569995,0.6475807309150696,0.36560254778042617,0.0,0.9739843606948853
6050,19834880,1558.5049037940962,24,0.6475807309150696,0.36560254778042617,0.0,0.9739843606948853,0,0.99,1.9126858075459798,0.028204199175039926,0.004879652025798957,0.00012607191602000966,0.0077562165,0.6475807309150696,0.36560254778042617,0.0,0.9739843606948853
6051,19838720,1557.299069543886,27,0.7232760449250539,0.29947741140969825,0.0,0.9739843606948853,3,0.99,1.9109230518341065,0.034660126517216366,-0.0017404140904545783,0.0022199215134605767,0.02142748,0.7232760449250539,0.29947741140969825,0.0,0.9739843606948853
6052,19842560,1505.0948975107258,29,0.7659075558185577,0.23176100027844643,0.0,0.9739843606948853,2,0.99,1.9099120537439982,0.03553036501010259,0.00017955230238536995,0.0012548377718000362,0.019239247,0.7659075558185577,0.23176100027844643,0.0,0.9739843606948853
6053,19846400,1491.0655146195197,32,0.7659075558185577,0.23176100027844643,0.0,0.9739843606948853,0,0.99,1.9137645959854126,0.0260539535433054,0.004903713908667366,0.0001519686227159885,0.0076584728,0.7659075558185577,0.23176100027844643,0.0,0.9739843606948853
6054,19850240,1551.7971414631213,34,0.7659075558185577,0.23176100027844643,0.0,0.9739843606948853,0,0.99,1.9148138920466105,0.02250972526768843,0.00342267204541713,0.00013113485232073193,0.008404288,0.7659075558185577,0.23176100027844643,0.0,0.9739843606948853
6055,19854080,1547.6711183560262,37,0.7854830761750539,0.18665452651737516,0.0,0.9739843606948853,1,0.99,1.9103232701619466,0.023649184157450993,0.0038770549464970825,0.0005765078608722736,0.01571099,0.7854830761750539,0.18665452651737516,0.0,0.9739843606948853
6056,19857920,1534.1953844193051,39,0.7735703160365422,0.1700718970349869,0.2814062535762787,0.9739843606948853,2,0.99,1.9106950044631958,0.023069484780232113,-0.0002545535545020054,0.0017224768254285058,0.023836847,0.7735703160365422,0.1700718970349869,0.2814062535762787,0.9739843606948853
6057,19861760,1519.8738361818082,42,0.7295664101839066,0.20655922557676604,0.25785157084465027,0.9739843606948853,2,0.99,1.9097638368606566,0.023539694026112556,0.0030836697396201393,0.0011052063700238554,0.015123111,0.7295664101839066,0.20655922557676604,0.25785157084465027,0.9739843606948853
6058,19865600,1517.505002563702,44,0.7295664101839066,0.20655922557676604,0.25785157084465027,0.9739843606948853,0,0.99,1.91252650419871,0.015028435674806436,0.0005028681072872132,0.0007214985002065077,0.013304242,0.7295664101839066,0.20655922557676604,0.25785157084465027,0.9739843606948853
6059,19869440,1530.7153637995807,47,0.7051679720481236,0.22561544701011638,0.1826171875,0.9739843606948853,1,0.99,1.9136377493540446,0.013099196242789428,0.0030468293465673924,0.0004980167354612301,0.010576624,0.7051679720481236,0.22561544701011638,0.1826171875,0.9739843606948853
6060,19873280,1527.695678142695,49,0.46452214022477467,0.33331907589195636,0.0,0.8924219012260437,9,0.99,1.9149193207422892,0.016250627860426903,-2.651441366955017e-05,0.0011321730368460219,0.013006289,0.46452214022477467,0.33331907589195636,0.0,0.8924219012260437
6061,19877120,1530.3575712146064,52,0.429091148575147,0.329982073141011,0.0,0.8924219012260437,3,0.99,1.9134136120478311,0.01738867281625668,-0.0009321213146904483,0.0012753824392954507,0.016808845,0.429091148575147,0.329982073141011,0.0,0.8924219012260437
6062,19880960,1531.6401448209176,55,0.410470054546992,0.31929639254465725,0.0,0.8924219012260437,1,0.99,1.9186613321304322,0.013583870232105255,6.256891404821848e-05,0.0005602019557651753,0.01167785,0.410470054546992,0.31929639254465725,0.0,0.8924219012260437
6063,19884800,1532.0126726294775,57,0.38563281496365864,0.32127329470631394,0.0,0.8924219012260437,1,0.99,1.9203392426172892,0.011588236441214879,0.00207757205547144,0.00011369430624957507,0.0071769836,0.38563281496365864,0.32127329470631394,0.0,0.8924219012260437
6064,19888640,1529.9836677007386,60,0.3335559924443563,0.3155599346363761,0.0,0.8924219012260437,2,0.99,1.916079831123352,0.012056707218289376,-0.0006060731946490705,0.0006029578415715757,0.01076057,0.3335559924443563,0.3155599346363761,0.0,0.8924219012260437
6065,19892480,1526.2067854545096,62,0.318251304825147,0.30099645428822,0.0,0.8924219012260437,2,0.99,1.911535374323527,0.01757986582815647,-0.004300112642037372,0.0013485351577401162,0.019981785,0.318251304825147,0.30099645428822,0.0,0.8924219012260437
6066,19896320,1514.6184881488575,65,0.1988346353173256,0.2598951163876323,0.0,0.8010156154632568,8,0.99,1.9076854546864828,0.02395100307961305,0.0020043653901666405,0.0008490055430835733,0.014428924,0.1988346353173256,0.2598951163876323,0.0,0.8010156154632568
6067,19900160,1537.4433471975149,67,0.1988346353173256,0.2598951163876323,0.0,0.8010156154632568,0,0.99,1.9170595089594522,0.010614471199611822,0.002249478898011148,0.00010186345753027126,0.0058499444,0.1988346353173256,0.2598951163876323,0.0,0.8010156154632568
6068,19904000,1536.209940800206,70,0.20565494745969773,0.26461440440243794,0.0,0.8010156154632568,1,0.99,1.9158674796422324,0.012901210412383079,-0.0003310240184267362,0.000500041367195081,0.014958089,0.20565494745969773,0.26461440440243794,0.0,0.8010156154632568
6069,19907840,1485.5596607608466,72,0.22234244694312413,0.28344856196617213,0.0,0.8010156154632568,1,0.99,1.919180194536845,0.013484154703716437,-0.0011199502060965946,0.0006578265485586599,0.011656961,0.22234244694312413,0.28344856196617213,0.0,0.8010156154632568
6070,19911680,1508.3473865320796,75,0.22234244694312413,0.28344856196617213,0.0,0.8010156154632568,0,0.99,1.920620330174764,0.009601594445606073,0.0015659525117371232,9.694021864561364e-05,0.0054727374,0.22234244694312413,0.28344856196617213,0.0,0.8010156154632568
6071,19915520,1536.0795451348313,77,0.23063932110865912,0.28797330128470683,0.0,0.8010156154632568,1,0.99,1.9199470043182374,0.013228742902477582,-0.00015788955497555434,0.0005193847619617979,0.010324286,0.23063932110865912,0.28797330128470683,0.0,0.8010156154632568
6072,19919360,1529.2300198790736,80,0.2236328110098839,0.29745464570793023,0.0,0.8010156154632568,3,0.99,1.9158715724945068,0.01521237324923277,-0.000650957662340564,0.000824556938217332,0.017229972,0.2236328110098839,0.29745464570793023,0.0,0.8010156154632568
6073,19923200,1535.054878778706,82,0.25699479033549627,0.29857388215399566,0.0,0.8010156154632568,2,0.99,1.9187164942423502,0.01655798883487781,-0.0013888754280439268,0.001019351210561581,0.016443785,0.25699479033549627,0.29857388215399566,0.0,0.8010156154632568
6074,19927040,1536.7263198510343,85,0.27724999835093816,0.30105369509601304,0.0,0.8010156154632568,1,0.99,1.922946039835612,0.016923637750248115,-0.00017558241185421745,0.0005968697529169731,0.014730724,0.27724999835093816,0.30105369509601304,0.0,0.8010156154632568
